listing_url,new_price
https://www.airbnb.com/rooms/13745491,104.0
https://www.airbnb.com/rooms/13763886,78.0
https://www.airbnb.com/rooms/13774853,103.0
https://www.airbnb.com/rooms/13783741,104.0
https://www.airbnb.com/rooms/13785488,
https://www.airbnb.com/rooms/13793236,
https://www.airbnb.com/rooms/13806422,98.0
https://www.airbnb.com/rooms/13809988,130.0
https://www.airbnb.com/rooms/13822302,78.0
https://www.airbnb.com/rooms/13824526,85.0
https://www.airbnb.com/rooms/13826342,91.0
https://www.airbnb.com/rooms/13827645,90.0
https://www.airbnb.com/rooms/13842348,128.0
https://www.airbnb.com/rooms/13852300,104.0
https://www.airbnb.com/rooms/13863543,72.0
https://www.airbnb.com/rooms/13880373,85.0
https://www.airbnb.com/rooms/13880840,104.0
https://www.airbnb.com/rooms/13881911,104.0
https://www.airbnb.com/rooms/13891875,82.0
https://www.airbnb.com/rooms/13892496,98.0
